,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Target: Mean_temp
788,2019.09.03,6.8,2.2,4.7,0.0,3.7,0.0,3.9,0.1,2.6,0.0,2.9,0.0,3.2,0.0,20.75
789,2019.09.04,1.9,0.0,6.8,2.2,4.7,0.0,3.7,0.0,3.9,0.1,2.6,0.0,2.9,0.0,22.55
790,2019.09.05,2.0,0.0,1.9,0.0,6.8,2.2,4.7,0.0,3.7,0.0,3.9,0.1,2.6,0.0,21.8
791,2019.09.06,4.0,0.0,2.0,0.0,1.9,0.0,6.8,2.2,4.7,0.0,3.7,0.0,3.9,0.1,19.35
792,2019.09.07,3.0,2.4,4.0,0.0,2.0,0.0,1.9,0.0,6.8,2.2,4.7,0.0,3.7,0.0,20.3
793,2019.09.08,2.6,5.3,3.0,2.4,4.0,0.0,2.0,0.0,1.9,0.0,6.8,2.2,4.7,0.0,18.4
794,2019.09.09,5.6,20.3,2.6,5.3,3.0,2.4,4.0,0.0,2.0,0.0,1.9,0.0,6.8,2.2,18.7
795,2019.09.10,3.2,0.0,5.6,20.3,2.6,5.3,3.0,2.4,4.0,0.0,2.0,0.0,1.9,0.0,21.4
796,2019.09.11,2.0,0.0,3.2,0.0,5.6,20.3,2.6,5.3,3.0,2.4,4.0,0.0,2.0,0.0,22.6
797,2019.09.12,5.4,0.0,2.0,0.0,3.2,0.0,5.6,20.3,2.6,5.3,3.0,2.4,4.0,0.0,20.85
798,2019.09.13,4.3,0.0,5.4,0.0,2.0,0.0,3.2,0.0,5.6,20.3,2.6,5.3,3.0,2.4,22.0
799,2019.09.14,4.4,0.0,4.3,0.0,5.4,0.0,2.0,0.0,3.2,0.0,5.6,20.3,2.6,5.3,19.75
800,2019.09.15,3.2,0.0,4.4,0.0,4.3,0.0,5.4,0.0,2.0,0.0,3.2,0.0,5.6,20.3,22.1
801,2019.09.16,3.5,0.0,3.2,0.0,4.4,0.0,4.3,0.0,5.4,0.0,2.0,0.0,3.2,0.0,19.35
802,2019.09.17,6.1,0.0,3.5,0.0,3.2,0.0,4.4,0.0,4.3,0.0,5.4,0.0,2.0,0.0,14.2
803,2019.09.18,8.4,0.0,6.1,0.0,3.5,0.0,3.2,0.0,4.4,0.0,4.3,0.0,5.4,0.0,13.75
804,2019.09.19,4.8,0.0,8.4,0.0,6.1,0.0,3.5,0.0,3.2,0.0,4.4,0.0,4.3,0.0,14.3
805,2019.09.20,3.5,0.0,4.8,0.0,8.4,0.0,6.1,0.0,3.5,0.0,3.2,0.0,4.4,0.0,15.95
806,2019.09.21,2.0,0.0,3.5,0.0,4.8,0.0,8.4,0.0,6.1,0.0,3.5,0.0,3.2,0.0,17.8
807,2019.09.22,4.2,0.0,2.0,0.0,3.5,0.0,4.8,0.0,8.4,0.0,6.1,0.0,3.5,0.0,15.7
808,2019.09.23,4.7,0.0,4.2,0.0,2.0,0.0,3.5,0.0,4.8,0.0,8.4,0.0,6.1,0.0,17.299999999999997
809,2019.09.24,2.1,0.0,4.7,0.0,4.2,0.0,2.0,0.0,3.5,0.0,4.8,0.0,8.4,0.0,17.55
810,2019.09.25,3.3,1.3,2.1,0.0,4.7,0.0,4.2,0.0,2.0,0.0,3.5,0.0,4.8,0.0,17.8
811,2019.09.26,5.2,1.9,3.3,1.3,2.1,0.0,4.7,0.0,4.2,0.0,2.0,0.0,3.5,0.0,18.85
812,2019.09.27,2.8,0.0,5.2,1.9,3.3,1.3,2.1,0.0,4.7,0.0,4.2,0.0,2.0,0.0,16.95
813,2019.09.28,3.6,0.7,2.8,0.0,5.2,1.9,3.3,1.3,2.1,0.0,4.7,0.0,4.2,0.0,18.65
814,2019.09.29,4.4,0.0,3.6,0.7,2.8,0.0,5.2,1.9,3.3,1.3,2.1,0.0,4.7,0.0,19.95
815,2019.09.30,10.7,0.0,4.4,0.0,3.6,0.7,2.8,0.0,5.2,1.9,3.3,1.3,2.1,0.0,18.05
816,2019.10.01,4.7,0.0,10.7,0.0,4.4,0.0,3.6,0.7,2.8,0.0,5.2,1.9,3.3,1.3,19.5
817,2019.10.02,5.5,2.5,4.7,0.0,10.7,0.0,4.4,0.0,3.6,0.7,2.8,0.0,5.2,1.9,12.7
818,2019.10.03,9.1,0.3,5.5,2.5,4.7,0.0,10.7,0.0,4.4,0.0,3.6,0.7,2.8,0.0,12.149999999999999
819,2019.10.04,3.5,0.0,9.1,0.3,5.5,2.5,4.7,0.0,10.7,0.0,4.4,0.0,3.6,0.7,11.7
820,2019.10.05,7.3,4.1,3.5,0.0,9.1,0.3,5.5,2.5,4.7,0.0,10.7,0.0,4.4,0.0,11.75
821,2019.10.06,7.1,0.3,7.3,4.1,3.5,0.0,9.1,0.3,5.5,2.5,4.7,0.0,10.7,0.0,10.149999999999999
822,2019.10.07,3.4,0.0,7.1,0.3,7.3,4.1,3.5,0.0,9.1,0.3,5.5,2.5,4.7,0.0,10.55
823,2019.10.08,4.3,0.0,3.4,0.0,7.1,0.3,7.3,4.1,3.5,0.0,9.1,0.3,5.5,2.5,14.75
824,2019.10.09,7.9,0.0,4.3,0.0,3.4,0.0,7.1,0.3,7.3,4.1,3.5,0.0,9.1,0.3,13.25
825,2019.10.10,6.8,2.2,7.9,0.0,4.3,0.0,3.4,0.0,7.1,0.3,7.3,4.1,3.5,0.0,13.350000000000001
826,2019.10.11,4.2,0.0,6.8,2.2,7.9,0.0,4.3,0.0,3.4,0.0,7.1,0.3,7.3,4.1,15.850000000000001
827,2019.10.12,3.1,0.0,4.2,0.0,6.8,2.2,7.9,0.0,4.3,0.0,3.4,0.0,7.1,0.3,16.950000000000003
828,2019.10.13,2.2,0.0,3.1,0.0,4.2,0.0,6.8,2.2,7.9,0.0,4.3,0.0,3.4,0.0,18.0
829,2019.10.14,3.2,0.0,2.2,0.0,3.1,0.0,4.2,0.0,6.8,2.2,7.9,0.0,4.3,0.0,18.75
830,2019.10.15,3.6,0.0,3.2,0.0,2.2,0.0,3.1,0.0,4.2,0.0,6.8,2.2,7.9,0.0,15.7
831,2019.10.16,3.1,0.0,3.6,0.0,3.2,0.0,2.2,0.0,3.1,0.0,4.2,0.0,6.8,2.2,17.65
832,2019.10.17,1.6,0.0,3.1,0.0,3.6,0.0,3.2,0.0,2.2,0.0,3.1,0.0,4.2,0.0,17.75
833,2019.10.18,3.1,0.0,1.6,0.0,3.1,0.0,3.6,0.0,3.2,0.0,2.2,0.0,3.1,0.0,17.5
834,2019.10.19,5.5,0.0,3.1,0.0,1.6,0.0,3.1,0.0,3.6,0.0,3.2,0.0,2.2,0.0,18.9
835,2019.10.20,5.1,0.0,5.5,0.0,3.1,0.0,1.6,0.0,3.1,0.0,3.6,0.0,3.2,0.0,19.6
836,2019.10.21,3.7,0.0,5.1,0.0,5.5,0.0,3.1,0.0,1.6,0.0,3.1,0.0,3.6,0.0,19.35
837,2019.10.22,1.5,0.0,3.7,0.0,5.1,0.0,5.5,0.0,3.1,0.0,1.6,0.0,3.1,0.0,19.75
838,2019.10.23,2.7,0.0,1.5,0.0,3.7,0.0,5.1,0.0,5.5,0.0,3.1,0.0,1.6,0.0,18.450000000000003
839,2019.10.24,2.8,0.0,2.7,0.0,1.5,0.0,3.7,0.0,5.1,0.0,5.5,0.0,3.1,0.0,18.299999999999997
840,2019.10.25,2.3,0.0,2.8,0.0,2.7,0.0,1.5,0.0,3.7,0.0,5.1,0.0,5.5,0.0,16.7
841,2019.10.26,1.7,0.0,2.3,0.0,2.8,0.0,2.7,0.0,1.5,0.0,3.7,0.0,5.1,0.0,17.0
842,2019.10.27,1.2,0.0,1.7,0.0,2.3,0.0,2.8,0.0,2.7,0.0,1.5,0.0,3.7,0.0,14.75
843,2019.10.28,4.0,0.0,1.2,0.0,1.7,0.0,2.3,0.0,2.8,0.0,2.7,0.0,1.5,0.0,10.350000000000001
844,2019.10.29,2.4,9.8,4.0,0.0,1.2,0.0,1.7,0.0,2.3,0.0,2.8,0.0,2.7,0.0,9.5
845,2019.10.30,3.1,0.0,2.4,9.8,4.0,0.0,1.2,0.0,1.7,0.0,2.3,0.0,2.8,0.0,7.85
846,2019.10.31,1.5,0.0,3.1,0.0,2.4,9.8,4.0,0.0,1.2,0.0,1.7,0.0,2.3,0.0,7.5
847,2019.11.01,3.5,0.0,1.5,0.0,3.1,0.0,2.4,9.8,4.0,0.0,1.2,0.0,1.7,0.0,8.7
848,2019.11.02,4.8,0.0,3.5,0.0,1.5,0.0,3.1,0.0,2.4,9.8,4.0,0.0,1.2,0.0,13.1
849,2019.11.03,6.6,0.4,4.8,0.0,3.5,0.0,1.5,0.0,3.1,0.0,2.4,9.8,4.0,0.0,12.8
850,2019.11.04,5.3,9.6,6.6,0.4,4.8,0.0,3.5,0.0,1.5,0.0,3.1,0.0,2.4,9.8,12.75
851,2019.11.05,6.6,12.3,5.3,9.6,6.6,0.4,4.8,0.0,3.5,0.0,1.5,0.0,3.1,0.0,11.2
852,2019.11.06,4.3,5.1,6.6,12.3,5.3,9.6,6.6,0.4,4.8,0.0,3.5,0.0,1.5,0.0,11.75
853,2019.11.07,2.2,8.2,4.3,5.1,6.6,12.3,5.3,9.6,6.6,0.4,4.8,0.0,3.5,0.0,11.0
854,2019.11.08,4.3,0.0,2.2,8.2,4.3,5.1,6.6,12.3,5.3,9.6,6.6,0.4,4.8,0.0,12.8
855,2019.11.09,3.1,0.0,4.3,0.0,2.2,8.2,4.3,5.1,6.6,12.3,5.3,9.6,6.6,0.4,8.75
856,2019.11.10,4.2,1.3,3.1,0.0,4.3,0.0,2.2,8.2,4.3,5.1,6.6,12.3,5.3,9.6,7.85
857,2019.11.11,6.1,0.0,4.2,1.3,3.1,0.0,4.3,0.0,2.2,8.2,4.3,5.1,6.6,12.3,8.6
858,2019.11.12,3.5,1.9,6.1,0.0,4.2,1.3,3.1,0.0,4.3,0.0,2.2,8.2,4.3,5.1,13.399999999999999
859,2019.11.13,7.7,14.9,3.5,1.9,6.1,0.0,4.2,1.3,3.1,0.0,4.3,0.0,2.2,8.2,8.9
860,2019.11.14,3.9,0.3,7.7,14.9,3.5,1.9,6.1,0.0,4.2,1.3,3.1,0.0,4.3,0.0,11.45
861,2019.11.15,3.8,0.0,3.9,0.3,7.7,14.9,3.5,1.9,6.1,0.0,4.2,1.3,3.1,0.0,13.3
862,2019.11.16,4.0,0.0,3.8,0.0,3.9,0.3,7.7,14.9,3.5,1.9,6.1,0.0,4.2,1.3,12.0
863,2019.11.17,4.6,0.0,4.0,0.0,3.8,0.0,3.9,0.3,7.7,14.9,3.5,1.9,6.1,0.0,11.85
864,2019.11.18,5.0,0.2,4.6,0.0,4.0,0.0,3.8,0.0,3.9,0.3,7.7,14.9,3.5,1.9,9.85
865,2019.11.19,3.5,0.0,5.0,0.2,4.6,0.0,4.0,0.0,3.8,0.0,3.9,0.3,7.7,14.9,10.100000000000001
866,2019.11.20,4.9,4.3,3.5,0.0,5.0,0.2,4.6,0.0,4.0,0.0,3.8,0.0,3.9,0.3,10.5
867,2019.11.21,4.0,5.3,4.9,4.3,3.5,0.0,5.0,0.2,4.6,0.0,4.0,0.0,3.8,0.0,10.100000000000001
868,2019.11.22,5.1,1.3,4.0,5.3,4.9,4.3,3.5,0.0,5.0,0.2,4.6,0.0,4.0,0.0,6.8
869,2019.11.23,5.3,0.0,5.1,1.3,4.0,5.3,4.9,4.3,3.5,0.0,5.0,0.2,4.6,0.0,7.75
870,2019.11.24,4.5,0.0,5.3,0.0,5.1,1.3,4.0,5.3,4.9,4.3,3.5,0.0,5.0,0.2,8.15
871,2019.11.25,1.8,0.0,4.5,0.0,5.3,0.0,5.1,1.3,4.0,5.3,4.9,4.3,3.5,0.0,8.399999999999999
872,2019.11.26,1.2,0.0,1.8,0.0,4.5,0.0,5.3,0.0,5.1,1.3,4.0,5.3,4.9,4.3,7.55
873,2019.11.27,5.0,2.6,1.2,0.0,1.8,0.0,4.5,0.0,5.3,0.0,5.1,1.3,4.0,5.3,9.65
874,2019.11.28,2.6,7.5,5.0,2.6,1.2,0.0,1.8,0.0,4.5,0.0,5.3,0.0,5.1,1.3,9.2
875,2019.11.29,3.8,0.0,2.6,7.5,5.0,2.6,1.2,0.0,1.8,0.0,4.5,0.0,5.3,0.0,3.55
876,2019.11.30,7.4,0.0,3.8,0.0,2.6,7.5,5.0,2.6,1.2,0.0,1.8,0.0,4.5,0.0,2.45
877,2019.12.01,4.7,0.0,7.4,0.0,3.8,0.0,2.6,7.5,5.0,2.6,1.2,0.0,1.8,0.0,1.0
878,2019.12.02,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,2.6,7.5,5.0,2.6,1.2,0.0,-0.30000000000000004
879,2019.12.03,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,2.6,7.5,5.0,2.6,-2.1
880,2019.12.04,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,2.6,7.5,-1.4000000000000001
881,2019.12.05,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,-1.2999999999999998
882,2019.12.06,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,0.5999999999999999
883,2019.12.07,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,3.95
884,2019.12.08,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,5.2
885,2019.12.09,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,3.45
886,2019.12.10,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,1.0
887,2019.12.11,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.25
888,2019.12.12,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,4.15
889,2019.12.13,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,4.2
890,2019.12.14,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,4.95
891,2019.12.15,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,6.8999999999999995
892,2019.12.16,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,10.65
893,2019.12.17,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,9.8
894,2019.12.18,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,7.6
895,2019.12.19,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,7.65
896,2019.12.20,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,10.25
897,2019.12.21,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,7.75
898,2019.12.22,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,7.3
899,2019.12.23,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,6.6
900,2019.12.24,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.45
901,2019.12.25,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,4.800000000000001
902,2019.12.26,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,3.0999999999999996
903,2019.12.27,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,1.45
904,2019.12.28,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,-0.050000000000000044
905,2019.12.29,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,-0.19999999999999996
906,2019.12.30,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,1.9000000000000001
907,2019.12.31,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,1.6
908,2020.01.01,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,1.4
909,2020.01.02,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,0.85
910,2020.01.03,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,3.9000000000000004
911,2020.01.04,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,1.4
912,2020.01.05,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,0.0
913,2020.01.06,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,0.19999999999999996
914,2020.01.07,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,-0.04999999999999993
915,2020.01.08,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,0.15000000000000002
916,2020.01.09,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,0.4
917,2020.01.10,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,3.35
918,2020.01.11,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,2.5
919,2020.01.12,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,1.2000000000000002
920,2020.01.13,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.2
921,2020.01.14,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.35
922,2020.01.15,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.45
923,2020.01.16,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.1
924,2020.01.17,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,0.44999999999999996
925,2020.01.18,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,1.45
926,2020.01.19,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,2.1500000000000004
927,2020.01.20,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.55
928,2020.01.21,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,0.95
929,2020.01.22,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,1.4
930,2020.01.23,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,0.04999999999999993
931,2020.01.24,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,0.35000000000000003
932,2020.01.25,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,0.75
933,2020.01.26,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,3.6
934,2020.01.27,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.5
935,2020.01.28,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,3.4
936,2020.01.29,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,2.4
937,2020.01.30,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,6.25
938,2020.01.31,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,8.05
939,2020.02.01,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,10.7
940,2020.02.02,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,9.05
941,2020.02.03,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,5.2
942,2020.02.04,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.95
943,2020.02.05,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,2.1
944,2020.02.06,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,4.0
945,2020.02.07,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,1.65
946,2020.02.08,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,2.35
947,2020.02.09,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,7.75
948,2020.02.10,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,6.15
949,2020.02.11,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,4.300000000000001
950,2020.02.12,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,4.4
951,2020.02.13,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,6.45
952,2020.02.14,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.35
953,2020.02.15,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,5.55
954,2020.02.16,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,7.3
955,2020.02.17,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.4
956,2020.02.18,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,5.45
957,2020.02.19,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,4.5
958,2020.02.20,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,5.2
959,2020.02.21,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,5.1
960,2020.02.22,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,7.9
961,2020.02.23,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,8.65
962,2020.02.24,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,9.3
963,2020.02.25,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.800000000000001
964,2020.02.26,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,4.7
965,2020.02.27,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,4.6
966,2020.02.28,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,5.15
967,2020.02.29,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,8.05
968,2020.03.01,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,9.95
969,2020.03.02,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,8.3
970,2020.03.03,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,7.0
971,2020.03.04,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,6.3500000000000005
972,2020.03.05,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,4.699999999999999
973,2020.03.06,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,7.1000000000000005
974,2020.03.07,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,5.75
975,2020.03.08,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.7
976,2020.03.09,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,7.8500000000000005
977,2020.03.10,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,10.7
978,2020.03.11,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,13.1
979,2020.03.12,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,10.15
980,2020.03.13,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,7.25
981,2020.03.14,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,5.5
982,2020.03.15,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,6.55
983,2020.03.16,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,8.6
984,2020.03.17,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,11.65
985,2020.03.18,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,13.05
